CODMUNNASC;ESTADO;ANO;CONSPRENAT_INCOMPLETOS;CONSPRENAT_TOTAIS;ESCMAE_INCOMPLETOS;ESCMAE_TOTAIS;GESTACAO_INCOMPLETOS;GESTACAO_TOTAIS;IDADEMAE_INCOMPLETOS;IDADEMAE_TOTAIS;MESPRENAT_INCOMPLETOS;MESPRENAT_TOTAIS;PARTO_INCOMPLETOS;PARTO_TOTAIS;PESO_INCOMPLETOS;PESO_TOTAIS;QTDPARTCES_INCOMPLETOS;QTDPARTCES_TOTAIS;QTDPARTNOR_INCOMPLETOS;QTDPARTNOR_TOTAIS;RACACOR_INCOMPLETOS;RACACOR_TOTAIS;SEMAGESTAC_INCOMPLETOS;SEMAGESTAC_TOTAIS;TPROBSON_INCOMPLETOS;TPROBSON_TOTAIS
110013;RO;2013;NA;NA;3;462;0;462;0;462;0;462;0;462;0;462;0;462;0;462;0;462;0;462;NA;NA
110013;RO;2014;0;392;0;392;0;392;0;392;0;392;0;392;0;392;0;392;0;392;0;392;0;392;16;392
110013;RO;2015;0;301;4;301;0;301;0;301;0;301;0;301;0;301;0;301;0;301;0;301;0;301;3;301
110013;RO;2016;0;62;1;62;0;62;0;62;0;62;0;62;0;62;0;62;0;62;0;62;0;62;1;62
110013;RO;2017;0;143;0;143;0;143;0;143;0;143;0;143;0;143;0;143;0;143;0;143;0;143;29;143
110013;RO;2018;0;380;7;380;0;380;0;380;0;380;0;380;0;380;0;380;0;380;0;380;0;380;26;380
110013;RO;2019;0;339;2;339;0;339;0;339;0;339;0;339;0;339;0;339;0;339;0;339;0;339;7;339
110013;RO;2020;0;425;4;425;0;425;0;425;0;425;0;425;0;425;0;425;0;425;0;425;0;425;10;425
110013;RS;2020;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110014;ES;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110014;PR;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
110014;RO;2012;0;263;0;263;0;263;0;263;0;263;0;263;0;263;0;263;0;263;0;263;0;263;0;263
110014;RO;2013;NA;NA;0;262;0;262;0;262;0;262;0;262;0;262;0;262;0;262;0;262;0;262;NA;NA
110014;RO;2014;0;234;0;234;0;234;0;234;0;234;0;234;0;234;0;234;0;234;0;234;0;234;1;234
110014;RO;2015;0;200;0;200;0;200;0;200;0;200;0;200;0;200;0;200;0;200;0;200;0;200;1;200
110014;RO;2016;0;216;0;216;0;216;0;216;0;216;0;216;0;216;0;216;0;216;0;216;0;216;0;216
110014;RO;2017;0;92;0;92;0;92;0;92;0;92;0;92;0;92;0;92;0;92;0;92;0;92;2;92
110014;RO;2018;0;217;0;217;0;217;0;217;0;217;0;217;0;217;0;217;0;217;0;217;0;217;1;217
110014;RO;2019;0;305;0;305;0;305;0;305;0;305;0;305;0;305;0;305;0;305;0;305;0;305;3;305
110014;RO;2020;0;28;0;28;0;28;0;28;0;28;0;28;0;28;0;28;0;28;0;28;0;28;0;28
110015;AC;2015;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;1;2
110015;AC;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;AC;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;AC;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;AM;2012;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
110015;AM;2014;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;1;4
110015;AM;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;AM;2017;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
110015;AM;2018;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5
110015;AM;2019;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
110015;AM;2020;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110015;BA;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;ES;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;ES;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
110015;ES;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;GO;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;MG;2012;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
110015;MG;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
110015;MG;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;MS;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;MS;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;MT;2012;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
110015;MT;2013;NA;NA;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;NA;NA
110015;MT;2014;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;2;3
110015;MT;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;MT;2016;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110015;MT;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;MT;2019;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
110015;MT;2020;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110015;PE;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
110015;PR;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
110015;PR;2014;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;1;2
110015;PR;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;PR;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
110015;PR;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;RO;2012;0;1113;4;1113;0;1113;0;1113;0;1113;0;1113;0;1113;0;1113;0;1113;0;1113;0;1113;134;1113
110015;RO;2013;NA;NA;2;1184;0;1184;0;1184;0;1184;0;1184;0;1184;0;1184;0;1184;0;1184;0;1184;NA;NA
110015;RO;2014;0;1125;0;1125;0;1125;0;1125;0;1125;0;1125;0;1125;0;1125;0;1125;0;1125;0;1125;545;1125
110015;RO;2015;0;1170;0;1170;0;1170;0;1170;0;1170;0;1170;0;1170;0;1170;0;1170;0;1170;0;1170;353;1170
110015;RO;2016;0;1079;0;1079;0;1079;0;1079;0;1079;0;1079;0;1079;0;1079;0;1079;0;1079;0;1079;3;1079
110015;RO;2017;0;1056;0;1056;0;1056;0;1056;0;1056;0;1056;0;1056;0;1056;0;1056;0;1056;0;1056;39;1056
110015;RO;2018;0;1193;3;1193;0;1193;0;1193;0;1193;0;1193;0;1193;0;1193;0;1193;0;1193;0;1193;11;1193
110015;RO;2019;0;1159;2;1159;0;1159;0;1159;0;1159;0;1159;0;1159;0;1159;0;1159;0;1159;0;1159;25;1159
110015;RO;2020;0;1219;7;1219;0;1219;0;1219;0;1219;0;1219;0;1219;0;1219;0;1219;0;1219;0;1219;8;1219
110015;SP;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110015;SP;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
110018;AC;2014;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110018;AC;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110018;AM;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110018;AM;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110018;GO;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110018;MG;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110018;MT;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110018;MT;2013;NA;NA;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;NA;NA
110018;MT;2014;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6
110018;MT;2015;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5
110018;MT;2016;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11
110018;MT;2017;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7
110018;MT;2019;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
110018;MT;2020;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
110018;RO;2012;0;881;8;881;0;881;0;881;0;881;0;881;0;881;0;881;0;881;0;881;0;881;20;881
110018;RO;2013;NA;NA;3;908;0;908;0;908;0;908;0;908;0;908;0;908;0;908;0;908;0;908;NA;NA
110018;RO;2014;0;822;3;822;0;822;0;822;0;822;0;822;0;822;0;822;0;822;2;822;0;822;3;822
110018;RO;2015;0;862;0;862;0;862;0;862;0;862;0;862;0;862;0;862;0;862;0;862;0;862;1;862
110018;RO;2016;0;820;0;820;0;820;0;820;0;820;0;820;0;820;0;820;0;820;0;820;0;820;0;820
110018;RO;2017;0;845;0;845;0;845;0;845;0;845;0;845;0;845;0;845;0;845;0;845;0;845;0;845
110018;RO;2018;0;785;0;785;0;785;0;785;0;785;0;785;0;785;0;785;0;785;0;785;0;785;0;785
110018;RO;2019;0;680;0;680;0;680;0;680;0;680;0;680;0;680;0;680;0;680;0;680;0;680;1;680
110018;RO;2020;0;712;0;712;0;712;0;712;0;712;0;712;0;712;0;712;0;712;0;712;0;712;0;712
110020;AC;2012;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;2;8
110020;AC;2013;NA;NA;0;17;0;17;0;17;0;17;0;17;0;17;0;17;0;17;0;17;0;17;NA;NA
110020;AC;2014;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;0;9;2;9
110020;AC;2015;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;2;11
110020;AC;2016;0;22;0;22;0;22;0;22;0;22;0;22;0;22;0;22;0;22;0;22;0;22;3;22
110020;AC;2017;0;18;1;18;0;18;0;18;0;18;0;18;0;18;0;18;0;18;0;18;0;18;1;18
110020;AC;2018;0;15;0;15;0;15;0;15;0;15;0;15;0;15;0;15;0;15;0;15;0;15;0;15
110020;AC;2019;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;1;7
110020;AC;2020;0;5;1;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;1;5
110020;AL;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110020;AM;2012;0;51;0;51;0;51;0;51;0;51;0;51;0;51;0;51;0;51;0;51;0;51;6;51
110020;AM;2013;NA;NA;0;49;0;49;0;49;0;49;0;49;0;49;0;49;0;49;0;49;0;49;NA;NA
110020;AM;2014;0;56;1;56;0;56;0;56;0;56;0;56;0;56;0;56;0;56;0;56;0;56;5;56
110020;AM;2015;0;58;0;58;0;58;0;58;0;58;0;58;0;58;0;58;0;58;0;58;0;58;7;58
110020;AM;2016;0;94;0;94;0;94;0;94;0;94;0;94;0;94;0;94;0;94;0;94;0;94;12;94
110020;AM;2017;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;4;74
110020;AM;2018;0;94;0;94;0;94;0;94;0;94;0;94;0;94;0;94;0;94;0;94;0;94;14;94
110020;AM;2019;0;86;0;86;0;86;0;86;0;86;0;86;0;86;0;86;0;86;0;86;0;86;9;86
110020;AM;2020;0;77;1;77;0;77;0;77;0;77;0;77;0;77;0;77;0;77;0;77;0;77;5;77
110020;AP;2015;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110020;BA;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
110020;BA;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
110020;GO;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
110020;MA;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110020;MS;2013;NA;NA;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;NA;NA
110020;MS;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
110020;MT;2012;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110020;MT;2013;NA;NA;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;NA;NA
110020;MT;2014;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
110020;MT;2015;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5
110020;MT;2016;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;1;5
110020;MT;2017;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110020;MT;2018;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5
110020;MT;2019;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110020;MT;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110020;PA;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
110020;PA;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110020;PA;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110020;PR;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110020;RJ;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110020;RJ;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110020;RO;2012;0;9798;0;9798;0;9798;0;9798;0;9798;0;9798;0;9798;0;9798;0;9798;0;9798;0;9798;1004;9798
110020;RO;2013;NA;NA;23;9942;0;9942;0;9942;0;9942;0;9942;0;9942;0;9942;0;9942;0;9942;0;9942;NA;NA
110020;RO;2014;0;10186;23;10186;0;10186;0;10186;0;10186;1;10186;0;10186;0;10186;0;10186;2;10186;0;10186;3340;10186
110020;RO;2015;0;10257;27;10257;0;10257;0;10257;0;10257;2;10257;0;10257;0;10257;0;10257;0;10257;0;10257;1644;10257
110020;RO;2016;0;9890;39;9890;0;9890;0;9890;0;9890;1;9890;0;9890;0;9890;0;9890;0;9890;0;9890;1206;9890
110020;RO;2017;0;9812;17;9812;0;9812;0;9812;0;9812;4;9812;0;9812;0;9812;0;9812;0;9812;0;9812;1020;9812
110020;RO;2018;0;9667;11;9667;0;9667;0;9667;0;9667;0;9667;0;9667;0;9667;0;9667;0;9667;0;9667;879;9667
110020;RO;2019;0;9188;26;9188;0;9188;0;9188;0;9188;0;9188;0;9188;0;9188;0;9188;0;9188;0;9188;867;9188
110020;RO;2020;0;8485;20;8485;0;8485;0;8485;0;8485;0;8485;0;8485;0;8485;0;8485;0;8485;0;8485;881;8485
110020;RR;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110020;SC;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110020;SP;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110020;SP;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110020;SP;2016;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110020;SP;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110020;TO;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110025;MT;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110025;RO;2012;0;41;0;41;0;41;0;41;0;41;0;41;0;41;0;41;0;41;0;41;0;41;2;41
110025;RO;2013;NA;NA;0;41;0;41;0;41;0;41;0;41;0;41;0;41;0;41;0;41;0;41;NA;NA
110025;RO;2014;0;25;0;25;0;25;0;25;0;25;0;25;0;25;0;25;0;25;0;25;0;25;1;25
110025;RO;2015;0;10;0;10;0;10;0;10;0;10;0;10;0;10;0;10;0;10;0;10;0;10;2;10
110025;RO;2016;0;144;3;144;0;144;0;144;0;144;0;144;0;144;0;144;0;144;0;144;0;144;2;144
110025;RO;2017;0;228;0;228;0;228;0;228;0;228;0;228;0;228;0;228;0;228;0;228;0;228;3;228
110025;RO;2018;0;236;1;236;0;236;0;236;0;236;0;236;0;236;0;236;0;236;0;236;0;236;0;236
110025;RO;2019;0;188;2;188;0;188;0;188;0;188;0;188;0;188;0;188;0;188;0;188;0;188;1;188
110025;RO;2020;0;152;0;152;0;152;0;152;0;152;0;152;0;152;0;152;0;152;0;152;0;152;0;152
110026;RO;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110026;RO;2016;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110026;RO;2018;0;3;1;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
110026;RO;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110028;AC;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
110028;AC;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110028;AM;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110028;BA;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110028;MG;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
110028;MS;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110028;MS;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110028;MT;2013;NA;NA;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;NA;NA
110028;MT;2015;0;6;1;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6
110028;MT;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110028;MT;2017;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110028;MT;2019;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110028;MT;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110028;PR;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110028;PR;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110028;RO;2012;0;1442;15;1442;0;1442;0;1442;0;1442;0;1442;0;1442;0;1442;0;1442;0;1442;0;1442;2;1442
110028;RO;2013;NA;NA;14;1243;0;1243;0;1243;0;1243;0;1243;0;1243;0;1243;0;1243;0;1243;0;1243;NA;NA
110028;RO;2014;0;1280;25;1280;0;1280;0;1280;0;1280;0;1280;0;1280;0;1280;0;1280;34;1280;0;1280;9;1280
110028;RO;2015;0;1404;23;1404;0;1404;0;1404;0;1404;0;1404;0;1404;0;1404;0;1404;0;1404;0;1404;0;1404
110028;RO;2016;0;1216;12;1216;0;1216;0;1216;0;1216;0;1216;0;1216;0;1216;0;1216;0;1216;0;1216;0;1216
110028;RO;2017;0;1386;23;1386;0;1386;0;1386;0;1386;0;1386;0;1386;0;1386;0;1386;0;1386;0;1386;3;1386
110028;RO;2018;0;1237;21;1237;0;1237;0;1237;0;1237;0;1237;0;1237;0;1237;0;1237;0;1237;0;1237;16;1237
110028;RO;2019;0;1309;1;1309;0;1309;0;1309;0;1309;0;1309;0;1309;0;1309;0;1309;0;1309;0;1309;32;1309
110028;RO;2020;0;1189;1;1189;0;1189;0;1189;0;1189;0;1189;0;1189;0;1189;0;1189;0;1189;0;1189;27;1189
110028;TO;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110029;RO;2012;0;21;0;21;0;21;0;21;0;21;0;21;0;21;0;21;0;21;0;21;0;21;16;21
110029;RO;2013;NA;NA;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;NA;NA
110029;RO;2014;0;13;0;13;0;13;0;13;0;13;0;13;0;13;0;13;0;13;0;13;0;13;0;13
110029;RO;2015;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
110029;RO;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110029;RO;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
110029;RO;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110029;RO;2020;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110030;AC;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110030;AC;2018;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110030;AC;2019;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110030;AM;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110030;AM;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110030;AM;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110030;CE;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110030;GO;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110030;GO;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110030;GO;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110030;MA;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110030;MG;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110030;MS;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110030;MT;2012;0;130;1;130;0;130;0;130;0;130;0;130;0;130;0;130;0;130;0;130;0;130;14;130
110030;MT;2013;NA;NA;1;118;0;118;0;118;0;118;0;118;0;118;0;118;0;118;0;118;0;118;NA;NA
110030;MT;2014;0;135;2;135;0;135;0;135;0;135;0;135;0;135;0;135;0;135;0;135;0;135;4;135
110030;MT;2015;0;119;2;119;0;119;0;119;0;119;0;119;0;119;0;119;0;119;0;119;0;119;5;119
110030;MT;2016;0;132;2;132;0;132;0;132;0;132;0;132;0;132;0;132;0;132;0;132;0;132;1;132
110030;MT;2017;0;124;5;124;0;124;0;124;0;124;0;124;0;124;0;124;0;124;0;124;0;124;5;124
110030;MT;2018;0;112;0;112;0;112;0;112;0;112;0;112;0;112;0;112;0;112;0;112;0;112;1;112
110030;MT;2019;0;77;0;77;0;77;0;77;0;77;0;77;0;77;0;77;0;77;0;77;0;77;1;77
110030;MT;2020;0;51;1;51;0;51;0;51;0;51;0;51;0;51;0;51;0;51;0;51;0;51;5;51
110030;PA;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110030;PI;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
110030;PR;2012;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
110030;PR;2014;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
110030;RO;2012;0;1593;7;1593;0;1593;0;1593;0;1593;0;1593;0;1593;0;1593;0;1593;0;1593;0;1593;112;1593
110030;RO;2013;NA;NA;1;1805;0;1805;0;1805;0;1805;0;1805;0;1805;0;1805;0;1805;0;1805;0;1805;NA;NA
110030;RO;2014;0;1910;3;1910;0;1910;0;1910;0;1910;0;1910;0;1910;0;1910;0;1910;2;1910;0;1910;9;1910
110030;RO;2015;0;2169;7;2169;0;2169;0;2169;0;2169;0;2169;0;2169;0;2169;0;2169;0;2169;0;2169;140;2169
110030;RO;2016;0;2097;8;2097;0;2097;0;2097;0;2097;0;2097;0;2097;0;2097;0;2097;0;2097;0;2097;2;2097
110030;RO;2017;0;2144;18;2144;0;2144;0;2144;0;2144;0;2144;0;2144;0;2144;0;2144;0;2144;0;2144;49;2144
110030;RO;2018;0;2256;3;2256;0;2256;0;2256;0;2256;0;2256;0;2256;0;2256;0;2256;0;2256;0;2256;18;2256
110030;RO;2019;0;2220;7;2220;0;2220;0;2220;0;2220;0;2220;0;2220;0;2220;0;2220;0;2220;0;2220;29;2220
110030;RO;2020;0;2040;17;2040;0;2040;0;2040;0;2040;0;2040;0;2040;0;2040;0;2040;0;2040;0;2040;45;2040
110030;RR;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
